playlist_name,playlist_id,title,video_id,date,length,nview,nlike,ndislike
StarCraft 2: Game Analysis,PLT0hfPWJS6_tXa0XW-Bbn5062OVEyCcOo,"StarCraft 2: REAPER, HELLION & BANSHEE AGGRESSION! (Game Analysis)",5ImUf7hAbCQ,2015.3.2,503,11088,289,3
StarCraft 2: Game Analysis,PLT0hfPWJS6_tXa0XW-Bbn5062OVEyCcOo,StarCraft 2: WINNING After Losing The MAIN BASE?! (Game Analysis),0GbWCC6rzls,2015.2.27,558,12314,373,2
StarCraft 2: Game Analysis,PLT0hfPWJS6_tXa0XW-Bbn5062OVEyCcOo,StarCraft 2: Hydralisk Zergling Timing Push vs Protoss (Game Analysis),B2e6geQlhqM,2015.2.5,614,15157,279,1
StarCraft 2: Game Analysis,PLT0hfPWJS6_tXa0XW-Bbn5062OVEyCcOo,StarCraft 2: Life's Macro Into Micro Zerg vs Terran! (Game Analysis),aZHYlWtFQqY,2015.2.2,1278,47068,718,31
StarCraft 2: Game Analysis,PLT0hfPWJS6_tXa0XW-Bbn5062OVEyCcOo,StarCraft 2: DEFENDING Hellbat Aggression in Zerg vs Terran! (Game Analysis),L4Kgi_MS_SY,2015.1.28,695,15390,291,5
StarCraft 2: Game Analysis,PLT0hfPWJS6_tXa0XW-Bbn5062OVEyCcOo,StarCraft 2: DEFENDING Protoss All-Ins with Queens & Spine Crawlers! (Game Analysis),7XNIvzE6_eY,2015.1.24,523,20547,458,5
StarCraft 2: Game Analysis,PLT0hfPWJS6_tXa0XW-Bbn5062OVEyCcOo,StarCraft 2: 360 NO SCOPE SURROUND! (Game Analysis),X6Bq1N3sD_0,2015.1.19,856,20584,416,4
StarCraft 2: Game Analysis,PLT0hfPWJS6_tXa0XW-Bbn5062OVEyCcOo,StarCraft 2: Why I'm Excited For Ravagers! (Warning: Complaining),0kiPzZicbFA,2015.1.14,697,8611,197,3
StarCraft 2: Game Analysis,PLT0hfPWJS6_tXa0XW-Bbn5062OVEyCcOo,StarCraft 2: OUTTHINKING Your Opponent In Zerg vs Zerg! (Game Analysis),dNgHxWx0I_s,2015.1.9,800,8041,243,0
StarCraft 2: Game Analysis,PLT0hfPWJS6_tXa0XW-Bbn5062OVEyCcOo,StarCraft 2: The EASIEST Viable Zerg All-In! (Build Order & Gameplay),zFMCvcYSPMU,2015.1.2,299,12662,256,1
StarCraft 2: Game Analysis,PLT0hfPWJS6_tXa0XW-Bbn5062OVEyCcOo,StarCraft 2: PROTOSS RAGE! (Game Analysis),JGqES5pq7cc,2014.12.29,1038,28267,536,13
StarCraft 2: Game Analysis,PLT0hfPWJS6_tXa0XW-Bbn5062OVEyCcOo,StarCraft 2: MASS ZERGLINGS in Zerg vs Zerg?!,EhYgFZuCDoQ,2014.12.23,599,14186,290,0
StarCraft 2: Game Analysis,PLT0hfPWJS6_tXa0XW-Bbn5062OVEyCcOo,CYCLONE SPOTLIGHT! (StarCraft 2: Legacy of the Void Pre-Alpha),IpkEJKIt504,2014.12.15,822,31852,256,13
StarCraft 2: Game Analysis,PLT0hfPWJS6_tXa0XW-Bbn5062OVEyCcOo,StarCraft 2: How-To Defend Early Pools in Zerg vs Zerg!,5GVfBkEAwxI,2014.12.14,511,13522,230,2
StarCraft 2: Game Analysis,PLT0hfPWJS6_tXa0XW-Bbn5062OVEyCcOo,LURKER SPOTLIGHT! (Starcraft 2: Legacy of the Void Pre-Alpha),FlmD-nE9qnc,2014.12.12,839,35198,274,15
StarCraft 2: Game Analysis,PLT0hfPWJS6_tXa0XW-Bbn5062OVEyCcOo,DISRUPTOR Spotlight! (StarCraft 2: Legacy of the Void Pre-Alpha),1HdyKQbH7-w,2014.12.9,747,46453,278,24
StarCraft 2: Game Analysis,PLT0hfPWJS6_tXa0XW-Bbn5062OVEyCcOo,Muta Ling Bane EVERY GAME! (StarCraft 2: Game Analysis),zVPzwzCXKQc,2014.12.6,689,10954,162,2
StarCraft 2: Game Analysis,PLT0hfPWJS6_tXa0XW-Bbn5062OVEyCcOo,Swarm Hosts Are INSANE! (StarCraft 2: Legacy of the Void Pre-Alpha),4jX-dGNC-Bw,2014.12.5,587,80752,475,36
StarCraft 2: Game Analysis,PLT0hfPWJS6_tXa0XW-Bbn5062OVEyCcOo,HERC Spotlight! (StarCraft 2: Legacy of the Void Pre-Alpha),z-IEEaG-o9Y,2014.12.3,862,54014,419,31
StarCraft 2: Game Analysis,PLT0hfPWJS6_tXa0XW-Bbn5062OVEyCcOo,Ravager Spotlight! (StarCraft 2: Legacy of the Void Pre-Alpha),onNvrRCbXTs,2014.12.2,758,32228,416,10
StarCraft 2: Game Analysis,PLT0hfPWJS6_tXa0XW-Bbn5062OVEyCcOo,StarCraft 2: AGGRESSIVE Zerg vs Terran! (Commentary & Tips),I27wnCKrphA,2014.11.17,916,10574,222,1
StarCraft 2: Game Analysis,PLT0hfPWJS6_tXa0XW-Bbn5062OVEyCcOo,StarCraft 2: BANELING BUSTING A PROTOSS?! (Game Analysis),A8eUDHbep6A,2014.11.15,774,6504,154,0
StarCraft 2: Game Analysis,PLT0hfPWJS6_tXa0XW-Bbn5062OVEyCcOo,StarCraft 2: Wait... IS THIS WINGS OF LIBERTY?!,Tk8Nc7SJizw,2014.11.14,432,7747,233,4
StarCraft 2: Game Analysis,PLT0hfPWJS6_tXa0XW-Bbn5062OVEyCcOo,"StarCraft 2: Roach, Hydra, Zergling, Viper & Broodlord vs Protoss!",NrBkXxysuRA,2014.11.11,1172,12494,269,2
StarCraft 2: Game Analysis,PLT0hfPWJS6_tXa0XW-Bbn5062OVEyCcOo,StarCraft 2: EASY Zerg Build Order in Master League!,0L_REY4DNH0,2014.11.8,524,25599,406,7
StarCraft 2: Game Analysis,PLT0hfPWJS6_tXa0XW-Bbn5062OVEyCcOo,StarCraft 2: Roach Baneling Transition! (Game Analysis),XLyt158omsk,2014.11.5,729,6067,190,0
StarCraft 2: Game Analysis,PLT0hfPWJS6_tXa0XW-Bbn5062OVEyCcOo,StarCraft 2: The EASIEST Protoss All-In!,bbRlZqexTzg,2014.10.28,508,63909,852,22
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone Tavern Brawl: Clockwork Card Dealer!,gCaNdyZcyFk,2016.7.7,1039,8404,190,7
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: It Finally Happened... (Shiftcon Tavern Brawl),rPasgWbH3Pk,2016.6.30,1435,14518,412,22
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,"Hearthstone: Pick A Hand, Pick Any Hand! (Tavern Brawl)",nucGhjw2Voo,2016.6.23,1117,9793,215,8
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: Anyfin Can Happen! (Tavern Brawl),pbz320LCIjc,2016.6.17,1259,11564,321,6
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone Tavern Brawl: Legends Cloneball! (Gameplay),tJiyix1UR5s,2016.6.9,1151,8423,204,10
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone Tavern Brawl: Cart Crash at the Crossroads!,Jhgw1E5bQCU,2016.6.2,1103,8820,192,9
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: Shaman Is Back! (Aggro Shaman),XuynbxfFxjo,2016.5.26,1794,15113,221,14
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: Buffing Up Thaddius! (Co-op Tavern Brawl),alLMm9tDxOs,2016.5.19,766,18890,280,38
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: Death is Close... (C'thun Druid),4NToY9aROG8,2016.5.18,1207,12336,371,16
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: The Whispers of the Old Gods Zoolock Deck!,wSuhXlzyFX8,2016.5.15,1305,13563,255,15
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: The Best Tavern Brawl So Far?!,t1ghIpWGuaE,2016.5.12,1664,29720,528,90
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: The Whispers of the Old Gods - Tavern Brawl!,T8KPytVwp34,2016.4.30,1149,9579,216,12
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: The Whispers of the Old Gods - Opening Booster Card Packs!,aasPQk1wN9U,2016.4.27,1958,14989,280,12
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone Tavern Brawl: Idols Of Azeroth!,i4uCpyxLR-Y,2016.4.22,1777,8103,166,3
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone Tavern Brawl: The Great Stone of Challenge!,jYmkQpLEWEQ,2016.4.14,914,8754,199,6
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone Tavern Brawl: Too Many Portals!,1vSrQM1yN3A,2016.4.8,1870,8958,210,4
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: Tempo Mage Deck Synergy!,4_sKnZYeOPY,2016.4.6,1816,12524,235,5
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: The Dirtiest Tavern Brawl Deck!,AbI5mBhg3-Y,2016.4.1,775,18402,384,14
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: The Good Ol' Zoolock!,7fcGuQJYtb0,2016.3.30,1826,7668,167,4
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone Tavern Brawl: An Evil Exchange!,Ms92Nee0qVI,2016.3.25,2349,10378,247,13
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: So Many Treants! (Mid-Range Druid Gameplay),BAs2iV_GPdI,2016.3.21,2354,8583,177,4
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: Battle of Tol Barad! (Tavern Brawl Deck),-sD4UeclohM,2016.3.17,1569,10057,234,22
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone Tavern Brawl: Randomonium!,eupLBI_3s8w,2016.3.10,1093,8096,221,7
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: Injured Camel Hunter Deck! (Constructed Ladder),dforZr4-CEk,2016.3.6,2802,17271,313,21
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: Deal Your Fate! (Tavern Brawl Deck),vbOmc0gqg2E,2016.3.3,1635,7826,192,3
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: Clash of the Minions! (Tavern Brawl Deck),sUtQ9CtUR-Q,2016.2.26,915,11839,205,8
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone Tavern Brawl Gameplay - Gorehowl Lethal!,cU99bEQBZwo,2016.2.7,1344,8179,223,16
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: Huge Changes! (Standard vs Wild),YU4zPh26rGk,2016.2.3,456,11763,324,24
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: The Facepalm Rogue! (Hearthstone Tavern Brawl),4siL4ScNOSA,2016.1.31,1421,8965,261,14
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: Force of Nature & Savage Roar!,1QijTGWjlZ8,2016.1.21,1746,7956,149,12
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Heroes of the Storm: The Swarm Endures!,Qr-tm8-hz2M,2016.1.21,1349,14081,271,12
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: INSANE Co-op Tavern Brawl!,1XAqxx-rDQE,2016.1.15,1508,10146,323,7
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: A Little Bit of... Hungry Crab Value!,hJ844mzCLmo,2016.1.11,1615,8159,179,8
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: League of Explorers Zoolock Deck!,aVipyNTunAw,2016.1.6,1279,8974,215,7
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone Tavern Brawl - Who's The Boss Now?,sK-tjmAyvdI,2015.12.31,806,7297,238,5
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: Tavern Brawl - Gift Exchange!,0BeaQ3Kf_Ss,2015.12.17,1317,7289,253,6
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: League of Explorers - Secret Paladin Deck!,FS_s93dQMQQ,2015.12.15,1509,8429,153,10
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: The League of Explorers FINAL - The Hall of Explorers!,wIKptQ2NgAA,2015.12.11,2776,23501,245,27
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: League of Explorers - The Ruined City!,vS4aO393xCs,2015.12.4,1714,10129,218,11
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone Tavern Brawl: Decks Assemble!,hjj5Tfb97wo,2015.12.3,1896,7430,177,5
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: League of Explorers - Uldaman Gameplay!,b11JZqQuprQ,2015.11.20,1288,10492,236,5
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: The League of Explorers - Temple of Orsis!,qkBcVkc4ahw,2015.11.13,1855,11471,227,4
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: Uther's Adventure!,gwV1mVQgH2M,2015.10.27,1480,7725,174,5
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone Tavern Brawl: INSANE Synergy!,0fO7MXPy0zQ,2015.10.23,1058,10438,275,6
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: Mysterious Challenger - Secret Paladin Deck!,P8tqSIabnHo,2015.10.20,1232,12754,192,13
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: Ironforge Rifleman Value!,zTx42GQloyI,2015.10.17,870,8085,175,2
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: TURN 2 Dr. Boom?!,UFLCcjFJNwU,2015.10.14,848,40950,558,346
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: DOMINATING The Tavern Brawl!,PaBl1u6njhM,2015.10.11,558,9826,1193,12
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone Tavern Brawl: Annoy-o-Tron vs Boom Bot!,9Y7ZTVy0L6A,2015.10.1,937,7676,151,16
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone Tavern Brawl: Hurting & Healing Myself?!,AAVzrSVCRus,2015.9.25,735,9263,237,11
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone - Tavern Brawl: Archmage Antonidus Value!,JNRVYidbG9k,2015.9.17,763,7056,195,2
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone - The Grand Tournament: Zoolock Gameplay! (4K),3ZAOkV6VZfw,2015.9.14,1716,8966,166,5
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: Deathrattle HURTS! (Gameplay),a1K3wHqREow,2015.9.10,1858,9166,187,9
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone - The Grand Tournament: Totem Shaman Deck! (Gameplay),tnBQvMHoq1Q,2015.9.7,1156,18499,261,8
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone Tavern Brawl: It's Raining Mana! (4K),7CIrH5i90BI,2015.9.3,957,6753,152,4
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: LETHAL Combinations! (4K),Zrhvx_17zD0,2015.9.1,1398,10063,184,8
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone Tavern Brawl: Rocking with the Elite Tauren Chieftain! (4K),gEYuiffrooQ,2015.8.28,755,9622,194,6
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone - The Grand Tournament: Tempo Mage Deck! (Gameplay),rlUhPt1S1og,2015.8.26,1354,28701,221,12
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: Opening GOLDEN LEGENDARY The Grand Tournament Booster Packs?!,YSwbZ6joOUw,2015.8.25,1599,46751,630,29
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone Tavern Brawl: The Grand Tournament Match! (Gameplay),ICdXYF7V8Vo,2015.8.20,1518,7166,151,17
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,"Hearthstone Tavern Brawl: Everyone, Get In Here! (Gameplay)",Zik6R_xLSxQ,2015.8.6,702,7528,189,2
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone Tavern Brawl: PORTALS... Portals Everywhere! (4K),A18H5DYLcE8,2015.7.30,671,6203,200,6
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone Tavern Brawl: MIRACLE Mage! (Gameplay),ypF811KunFE,2015.7.23,736,7117,225,7
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: LUCKY LETHAL - Hybrid Druid Deck! (Gameplay),laZZVMlqgkY,2015.7.14,1492,6550,142,6
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone Tavern Brawl: Wisps and Target Dummies! (4K),JQZLg_kCp6Q,2015.7.9,868,6438,180,1
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone - Tavern Brawl: GAHZ'RILLA Lethal! (4K),EjNzK0aA3Ww,2015.7.2,669,6375,179,0
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone - Tavern Brawl: THE BANANA WARLOCK! (4K),dd4maufgNk8,2015.6.26,480,6580,176,3
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: Midrange Hunter! (4K Gameplay),50lPtoVn5SI,2015.6.19,1106,10318,157,6
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: Tavern Brawl - Blackrock Mountain Final Bosses! (4K Gameplay),du_REEVL9po,2015.6.17,921,10487,230,13
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,"Hearthstone: ""The Murlock"" Warlock Murloc! (Gameplay)",h49k_KFdP6U,2015.6.12,823,11809,163,11
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: BRAWL RNG! (Dragon Mage Gameplay),vgXJgnAzBps,2015.6.8,1625,6709,156,8
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: Pyroblast to the Face! (4K Gameplay),2cP0RCVMEXw,2015.6.3,1272,5539,177,5
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,"Hearthstone: ""Old School"" Midrange Druid Deck List! (UHD Gameplay)",xh0admH7EwI,2015.5.31,1346,4984,128,1
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: Pushing My Luck! (Gameplay),kFhJA5jBc8g,2015.5.28,1383,5216,153,2
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: Blackrock Mountain Tempo Mage Deck! (2160p Gameplay),YRTT7moeCQE,2015.5.25,1300,5941,128,2
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: The Worst Legendary... Majordomo Executus?! (4K Gameplay),ZmDoAQXnBME,2015.5.18,1533,12691,242,17
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: Ranking up with the Dragon Paladin! (Gameplay),tnyqRZEqia4,2015.5.13,1098,5944,130,1
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,"Hearthstone: ""Dragon Master"" Paladin Deck versus... Double Jaraxxus?! (Gameplay)",nrH1LkIn7SA,2015.5.8,1100,9608,158,10
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: Ranking up with the Midrange Zoolock! (Gameplay & Commentary),am-rQPmOOEc,2015.5.5,912,6602,145,5
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: Blackrock Mountain FINAL - The Hidden Laboratory! (Gameplay),zLcXX8iyiWE,2015.5.1,1891,14466,209,11
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,"Hearthstone: ""DEMON ZOO"" Blackrock Mountain Warlock Deck! (Gameplay)",G1oz-kA7hqc,2015.4.29,726,8258,159,7
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: Blackrock Mountain - Blackwing Lair! (Gameplay & Commentary),JRGAYfm8j4g,2015.4.24,1923,6040,114,3
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: Blackrock Mountain - Combo Druid Deck! (Gameplay),36xXUXEiLB8,2015.4.21,453,7286,128,3
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: Blackrock Mountain - Blackrock Spire! (Gameplay & Commentary),tiErTIxWn5E,2015.4.17,1342,7175,134,3
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: Blackrock Mountain - Molten Core! (Gameplay),o38SOdYOfP4,2015.4.10,1616,6919,163,5
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: Blackrock Mountain - Face Hunter Deck!,knM9WD2hzcE,2015.4.9,1175,13192,135,23
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: Blackrock Mountain - Blackrock Depths! (Gameplay),CQxGO0I43QQ,2015.4.3,1411,8283,162,3
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: CRAZY Shaman Games! (Gameplay),Su-lAiwMD6g,2015.3.17,1457,3460,99,2
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: TEMPO MAGE DECK LIST! (GvG Gameplay),uFHPQk69QoI,2015.3.12,952,7691,138,1
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: New Season = New Chances! (Gameplay),XJOhdCXhFaM,2015.3.5,1207,3261,83,2
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: Deathrattle Warlock - Where Are My Twilight Drakes?! (GvG Gameplay),7HNrMQqDh0Q,2015.2.9,1430,4129,78,10
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: Face Weapon Warrior Deck Gameplay! (GvG Commentary),AQmL1qD-t-8,2015.1.31,1267,5838,108,0
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: YOU FACE JARAXXUS! (Ramp Druid Gameplay),dAXt9_l4Wbg,2015.1.24,1321,5467,106,2
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: Ranking Up With Warlock! (Gameplay),2xTf88tyiVk,2015.1.16,1296,3416,109,5
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: Goblins vs Gnomes Zoolock Deck List Guide! (Commentary & Gameplay),CBnlqaLOQ_E,2015.1.12,581,4691,99,8
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,"ARR, MATEY! PIRATE ROGUE DECK! (Hearthstone GvG Gameplay)",Ip4qoWmRuew,2015.1.8,1505,14839,163,30
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: MECH MAGE! (GvG Mage Deck Gameplay),OLN6sge6iSQ,2015.1.4,1185,5767,115,3
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: Ranking Up In 2015! (Goblins vs Gnomes),9geX0sZa7WE,2015.1.2,1165,6343,93,8
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: Goblins vs Gnomes Hunter Gameplay with Commentary!,-rQupoJZE_o,2014.12.28,1378,2706,79,2
Hearthstone,PLT0hfPWJS6_vMS33tk6XuI1vrjjEvJ4JY,Hearthstone: CHEAP GvG Face Hunter Deck! (Gameplay & Commentary),pMYGfXFz-uU,2014.12.26,1081,34264,318,18
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,StarCraft 2: Complete Ladder Revamp Explained! (Flaws & Improvements),DnO8G3QsZo4,2016.6.23,878,19782,647,5
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,StarCraft 2: Legacy of the Void - Zerg Scouting vs Protoss! (Zerg Guide),ztJFbqS02Aw,2016.5.11,830,22787,510,3
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,StarCraft 2: Legacy of the Void - Timing Attacks!,A8LWvf6Sxl0,2016.5.2,710,22502,736,3
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,StarCraft 2: Legacy of the Void - Trying Out New Strategies!,ai2yUq5aG4o,2016.4.26,742,27147,707,11
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,StarCraft 2 Gameplay: Defending Cheese in Zerg vs Zerg!,SHWX5M54-ds,2016.4.21,614,21855,537,5
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,StarCraft 2: Legacy of the Void - Cheesy Zerg vs Protoss Build Order! (Zerg Guide),FbGasjn4VuY,2016.4.17,420,23185,644,3
StarCraft 2: Guides & Tutorials,PLT0hfPWJS6_vUC4p0x3tBuC6lImI7hiOT,StarCraft 2: Legacy of the Void - How-to Come Back in Zerg vs Protoss! (Zerg Tutorial),YXoZ5T-1alg,2016.4.11,982,42744,1034,17
